<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
SPFB.RTS-12.18,1,19/11/18,23:33,113680.0,113740.0,113670.0,113740.0,178
SPFB.RTS-12.18,1,19/11/18,23:34,113730.0,113730.0,113680.0,113700.0,84
SPFB.RTS-12.18,1,19/11/18,23:35,113690.0,113700.0,113660.0,113660.0,54
SPFB.RTS-12.18,1,19/11/18,23:36,113670.0,113670.0,113610.0,113650.0,313
SPFB.RTS-12.18,1,19/11/18,23:37,113660.0,113700.0,113660.0,113700.0,179
SPFB.RTS-12.18,1,19/11/18,23:38,113680.0,113720.0,113640.0,113640.0,282
SPFB.RTS-12.18,1,19/11/18,23:39,113650.0,113680.0,113640.0,113650.0,67
SPFB.RTS-12.18,1,19/11/18,23:40,113660.0,113660.0,113620.0,113640.0,96
SPFB.RTS-12.18,1,19/11/18,23:41,113620.0,113620.0,113560.0,113590.0,389
SPFB.RTS-12.18,1,19/11/18,23:42,113560.0,113580.0,113530.0,113550.0,302
SPFB.RTS-12.18,1,19/11/18,23:43,113540.0,113540.0,113500.0,113520.0,395
SPFB.RTS-12.18,1,19/11/18,23:44,113530.0,113590.0,113530.0,113590.0,237
SPFB.RTS-12.18,1,19/11/18,23:45,113590.0,113620.0,113590.0,113600.0,293
SPFB.RTS-12.18,1,19/11/18,23:46,113600.0,113660.0,113590.0,113590.0,146
SPFB.RTS-12.18,1,19/11/18,23:47,113600.0,113630.0,113530.0,113530.0,233
SPFB.RTS-12.18,1,19/11/18,23:48,113530.0,113600.0,113530.0,113570.0,226
SPFB.RTS-12.18,1,19/11/18,23:49,113590.0,113670.0,113590.0,113630.0,365
SPFB.RTS-12.18,1,19/11/18,23:50,113610.0,113680.0,113570.0,113680.0,343
SPFB.RTS-12.18,1,19/12/18,10:01,109030.0,109480.0,108940.0,109330.0,2339
SPFB.RTS-12.18,1,19/12/18,10:02,109340.0,109440.0,109330.0,109390.0,1547
SPFB.RTS-12.18,1,19/12/18,10:03,109390.0,109440.0,109270.0,109380.0,1027
SPFB.RTS-12.18,1,19/12/18,10:04,109380.0,109390.0,109300.0,109320.0,521
SPFB.RTS-12.18,1,19/12/18,10:05,109310.0,109340.0,109280.0,109310.0,1058
SPFB.RTS-12.18,1,19/12/18,10:06,109310.0,109370.0,109160.0,109350.0,1524
SPFB.RTS-12.18,1,19/12/18,10:07,109350.0,109400.0,109200.0,109260.0,1898
SPFB.RTS-12.18,1,19/12/18,10:08,109250.0,109360.0,109230.0,109300.0,467
SPFB.RTS-12.18,1,19/12/18,10:09,109310.0,109360.0,109270.0,109360.0,281
SPFB.RTS-12.18,1,19/12/18,10:10,109350.0,109370.0,109300.0,109360.0,579
SPFB.RTS-12.18,1,19/12/18,10:11,109370.0,109370.0,109280.0,109280.0,533
SPFB.RTS-12.18,1,19/12/18,10:12,109290.0,109340.0,109260.0,109330.0,466
SPFB.RTS-12.18,1,19/12/18,10:13,109340.0,109350.0,109250.0,109250.0,905
SPFB.RTS-12.18,1,19/12/18,10:14,109260.0,109280.0,109200.0,109220.0,705
SPFB.RTS-12.18,1,19/12/18,10:15,109220.0,109220.0,109150.0,109200.0,1204
SPFB.RTS-12.18,1,19/12/18,10:16,109200.0,109200.0,108960.0,109160.0,3739
SPFB.RTS-12.18,1,19/12/18,10:17,109170.0,109190.0,109060.0,109080.0,682
SPFB.RTS-12.18,1,19/12/18,10:18,109080.0,109140.0,109030.0,109080.0,643
SPFB.RTS-12.18,1,19/12/18,10:19,109100.0,109120.0,109050.0,109050.0,434
SPFB.RTS-12.18,1,19/12/18,10:20,109070.0,109170.0,109040.0,109160.0,422
SPFB.RTS-12.18,1,19/12/18,10:21,109150.0,109260.0,109150.0,109250.0,682
SPFB.RTS-12.18,1,19/12/18,10:22,109260.0,109330.0,109220.0,109290.0,1066
SPFB.RTS-12.18,1,19/12/18,10:23,109290.0,109300.0,109260.0,109300.0,627
SPFB.RTS-12.18,1,19/12/18,10:24,109300.0,109360.0,109280.0,109320.0,527
SPFB.RTS-12.18,1,19/12/18,10:25,109310.0,109320.0,109300.0,109310.0,152
SPFB.RTS-12.18,1,19/12/18,10:26,109310.0,109380.0,109280.0,109380.0,456
SPFB.RTS-12.18,1,19/12/18,10:27,109380.0,109440.0,109360.0,109380.0,895
SPFB.RTS-12.18,1,19/12/18,10:28,109390.0,109420.0,109360.0,109410.0,648
SPFB.RTS-12.18,1,19/12/18,10:29,109400.0,109450.0,109340.0,109350.0,363
SPFB.RTS-12.18,1,19/12/18,10:30,109350.0,109370.0,109310.0,109360.0,484
SPFB.RTS-12.18,1,19/12/18,10:31,109360.0,109390.0,109300.0,109320.0,609
SPFB.RTS-12.18,1,19/12/18,10:32,109310.0,109320.0,109270.0,109310.0,302
SPFB.RTS-12.18,1,19/12/18,10:33,109320.0,109360.0,109250.0,109360.0,398
SPFB.RTS-12.18,1,19/12/18,10:34,109350.0,109510.0,109340.0,109460.0,1045
SPFB.RTS-12.18,1,19/12/18,10:35,109450.0,109540.0,109450.0,109520.0,864
SPFB.RTS-12.18,1,19/12/18,10:36,109530.0,109550.0,109470.0,109530.0,572
SPFB.RTS-12.18,1,19/12/18,10:37,109530.0,109600.0,109530.0,109580.0,840
SPFB.RTS-12.18,1,19/12/18,10:38,109580.0,109740.0,109580.0,109700.0,1621
SPFB.RTS-12.18,1,19/12/18,10:39,109720.0,109760.0,109660.0,109690.0,1447
SPFB.RTS-12.18,1,19/12/18,10:40,109680.0,109780.0,109680.0,109730.0,1053
SPFB.RTS-12.18,1,19/12/18,10:41,109740.0,109750.0,109660.0,109720.0,693
SPFB.RTS-12.18,1,19/12/18,10:42,109710.0,109760.0,109680.0,109710.0,421
SPFB.RTS-12.18,1,19/12/18,10:43,109700.0,109730.0,109670.0,109710.0,356
SPFB.RTS-12.18,1,19/12/18,10:44,109720.0,109780.0,109700.0,109760.0,1222
SPFB.RTS-12.18,1,19/12/18,10:45,109760.0,109790.0,109690.0,109780.0,777
SPFB.RTS-12.18,1,19/12/18,10:46,109790.0,109790.0,109680.0,109750.0,2193
SPFB.RTS-12.18,1,19/12/18,10:47,109760.0,109760.0,109690.0,109730.0,874
SPFB.RTS-12.18,1,19/12/18,10:48,109720.0,109720.0,109670.0,109700.0,487
SPFB.RTS-12.18,1,19/12/18,10:49,109700.0,109740.0,109690.0,109710.0,377
SPFB.RTS-12.18,1,19/12/18,10:50,109730.0,109750.0,109700.0,109700.0,130
SPFB.RTS-12.18,1,19/12/18,10:51,109710.0,109750.0,109700.0,109710.0,929
SPFB.RTS-12.18,1,19/12/18,10:52,109710.0,109750.0,109680.0,109750.0,584
SPFB.RTS-12.18,1,19/12/18,10:53,109750.0,109750.0,109660.0,109690.0,361
SPFB.RTS-12.18,1,19/12/18,10:54,109690.0,109710.0,109630.0,109670.0,624
SPFB.RTS-12.18,1,19/12/18,10:55,109670.0,109700.0,109670.0,109690.0,205
SPFB.RTS-12.18,1,19/12/18,10:56,109700.0,109720.0,109680.0,109690.0,264
SPFB.RTS-12.18,1,19/12/18,10:57,109690.0,109700.0,109660.0,109700.0,345
SPFB.RTS-12.18,1,19/12/18,10:58,109710.0,109850.0,109690.0,109770.0,3092
SPFB.RTS-12.18,1,19/12/18,10:59,109770.0,109940.0,109760.0,109790.0,3649
SPFB.RTS-12.18,1,19/12/18,11:00,109800.0,109800.0,109730.0,109770.0,628
SPFB.RTS-12.18,1,19/12/18,11:01,109770.0,109850.0,109750.0,109840.0,1142
SPFB.RTS-12.18,1,19/12/18,11:02,109860.0,109900.0,109800.0,109820.0,1397
SPFB.RTS-12.18,1,19/12/18,11:03,109830.0,109840.0,109800.0,109830.0,262
SPFB.RTS-12.18,1,19/12/18,11:04,109840.0,109840.0,109720.0,109720.0,623
SPFB.RTS-12.18,1,19/12/18,11:05,109720.0,109730.0,109640.0,109650.0,887
SPFB.RTS-12.18,1,19/12/18,11:06,109650.0,109710.0,109610.0,109620.0,987
SPFB.RTS-12.18,1,19/12/18,11:07,109630.0,109730.0,109580.0,109720.0,783
SPFB.RTS-12.18,1,19/12/18,11:08,109720.0,109740.0,109670.0,109730.0,530
SPFB.RTS-12.18,1,19/12/18,11:09,109730.0,109780.0,109720.0,109760.0,744
SPFB.RTS-12.18,1,19/12/18,11:10,109770.0,109790.0,109750.0,109790.0,452
SPFB.RTS-12.18,1,19/12/18,11:11,109780.0,109790.0,109710.0,109760.0,501
SPFB.RTS-12.18,1,19/12/18,11:12,109760.0,109840.0,109760.0,109800.0,863
SPFB.RTS-12.18,1,19/12/18,11:13,109810.0,109900.0,109800.0,109840.0,1594
SPFB.RTS-12.18,1,19/12/18,11:14,109840.0,109840.0,109770.0,109800.0,443
SPFB.RTS-12.18,1,19/12/18,11:15,109810.0,109830.0,109800.0,109820.0,219
SPFB.RTS-12.18,1,19/12/18,11:16,109820.0,109890.0,109820.0,109840.0,637
SPFB.RTS-12.18,1,19/12/18,11:17,109840.0,109980.0,109840.0,109910.0,1312
SPFB.RTS-12.18,1,19/12/18,11:18,109920.0,109940.0,109870.0,109910.0,659
SPFB.RTS-12.18,1,19/12/18,11:19,109920.0,109920.0,109870.0,109870.0,668
SPFB.RTS-12.18,1,19/12/18,11:20,109880.0,109930.0,109870.0,109880.0,517
SPFB.RTS-12.18,1,19/12/18,11:21,109860.0,109930.0,109850.0,109920.0,578
SPFB.RTS-12.18,1,19/12/18,11:22,109920.0,110020.0,109900.0,109950.0,2205
SPFB.RTS-12.18,1,19/12/18,11:23,109950.0,110070.0,109940.0,109960.0,2042
SPFB.RTS-12.18,1,19/12/18,11:24,109970.0,110030.0,109970.0,110010.0,961
SPFB.RTS-12.18,1,19/12/18,11:25,110000.0,110020.0,109920.0,109950.0,779
SPFB.RTS-12.18,1,19/12/18,11:26,109940.0,109980.0,109930.0,109980.0,343
SPFB.RTS-12.18,1,19/12/18,11:27,109960.0,109960.0,109880.0,109920.0,529
SPFB.RTS-12.18,1,19/12/18,11:28,109910.0,110010.0,109900.0,109990.0,689
SPFB.RTS-12.18,1,19/12/18,11:29,109990.0,110020.0,109940.0,109940.0,643
SPFB.RTS-12.18,1,19/12/18,11:30,109950.0,109960.0,109890.0,109930.0,561
SPFB.RTS-12.18,1,19/12/18,11:31,109920.0,109930.0,109860.0,109890.0,492
SPFB.RTS-12.18,1,19/12/18,11:32,109900.0,109910.0,109820.0,109860.0,766
SPFB.RTS-12.18,1,19/12/18,11:33,109870.0,109900.0,109840.0,109900.0,469
SPFB.RTS-12.18,1,19/12/18,11:34,109900.0,109930.0,109880.0,109900.0,208
SPFB.RTS-12.18,1,19/12/18,11:35,109900.0,109920.0,109810.0,109820.0,447
SPFB.RTS-12.18,1,19/12/18,11:36,109820.0,109830.0,109790.0,109800.0,487
SPFB.RTS-12.18,1,19/12/18,11:37,109790.0,109810.0,109760.0,109780.0,467
SPFB.RTS-12.18,1,19/12/18,11:38,109770.0,109830.0,109770.0,109830.0,212
SPFB.RTS-12.18,1,19/12/18,11:39,109820.0,109840.0,109770.0,109770.0,145
SPFB.RTS-12.18,1,19/12/18,11:40,109770.0,109830.0,109750.0,109750.0,549
SPFB.RTS-12.18,1,19/12/18,11:41,109750.0,109830.0,109740.0,109810.0,380
SPFB.RTS-12.18,1,19/12/18,11:42,109810.0,109810.0,109760.0,109800.0,409
SPFB.RTS-12.18,1,19/12/18,11:43,109810.0,109810.0,109760.0,109800.0,246
SPFB.RTS-12.18,1,19/12/18,11:44,109790.0,109820.0,109750.0,109750.0,416
SPFB.RTS-12.18,1,19/12/18,11:45,109750.0,109840.0,109750.0,109840.0,487
SPFB.RTS-12.18,1,19/12/18,11:46,109820.0,109860.0,109820.0,109850.0,343
SPFB.RTS-12.18,1,19/12/18,11:47,109840.0,109850.0,109820.0,109840.0,178
SPFB.RTS-12.18,1,19/12/18,11:48,109840.0,109840.0,109750.0,109760.0,453
SPFB.RTS-12.18,1,19/12/18,11:49,109760.0,109800.0,109760.0,109800.0,353
SPFB.RTS-12.18,1,19/12/18,11:50,109800.0,109830.0,109790.0,109830.0,109
SPFB.RTS-12.18,1,19/12/18,11:51,109820.0,109820.0,109770.0,109800.0,225
SPFB.RTS-12.18,1,19/12/18,11:52,109790.0,109810.0,109750.0,109770.0,401
SPFB.RTS-12.18,1,19/12/18,11:53,109770.0,109810.0,109760.0,109800.0,121
SPFB.RTS-12.18,1,19/12/18,11:54,109790.0,109810.0,109780.0,109810.0,150
SPFB.RTS-12.18,1,19/12/18,11:55,109800.0,109820.0,109760.0,109770.0,351
SPFB.RTS-12.18,1,19/12/18,11:56,109760.0,109770.0,109710.0,109730.0,748
SPFB.RTS-12.18,1,19/12/18,11:57,109720.0,109780.0,109690.0,109780.0,1050
SPFB.RTS-12.18,1,19/12/18,11:58,109770.0,109780.0,109740.0,109770.0,445
SPFB.RTS-12.18,1,19/12/18,11:59,109770.0,109780.0,109690.0,109700.0,452
SPFB.RTS-12.18,1,19/12/18,12:00,109700.0,109700.0,109640.0,109650.0,755
SPFB.RTS-12.18,1,19/12/18,12:01,109660.0,109680.0,109590.0,109670.0,1184
SPFB.RTS-12.18,1,19/12/18,12:02,109670.0,109680.0,109590.0,109610.0,1391
SPFB.RTS-12.18,1,19/12/18,12:03,109610.0,109610.0,109500.0,109530.0,1254
SPFB.RTS-12.18,1,19/12/18,12:04,109530.0,109590.0,109520.0,109570.0,853
SPFB.RTS-12.18,1,19/12/18,12:05,109570.0,109590.0,109500.0,109520.0,558
SPFB.RTS-12.18,1,19/12/18,12:06,109510.0,109580.0,109480.0,109510.0,1098
SPFB.RTS-12.18,1,19/12/18,12:07,109500.0,109510.0,109280.0,109410.0,3645
SPFB.RTS-12.18,1,19/12/18,12:08,109420.0,109490.0,109390.0,109490.0,882
SPFB.RTS-12.18,1,19/12/18,12:09,109490.0,109530.0,109460.0,109530.0,324
SPFB.RTS-12.18,1,19/12/18,12:10,109520.0,109600.0,109510.0,109560.0,647
SPFB.RTS-12.18,1,19/12/18,12:11,109550.0,109580.0,109440.0,109460.0,894
SPFB.RTS-12.18,1,19/12/18,12:12,109450.0,109490.0,109440.0,109470.0,210
SPFB.RTS-12.18,1,19/12/18,12:13,109470.0,109580.0,109460.0,109550.0,838
SPFB.RTS-12.18,1,19/12/18,12:14,109530.0,109590.0,109530.0,109560.0,358
SPFB.RTS-12.18,1,19/12/18,12:15,109570.0,109650.0,109530.0,109630.0,463
SPFB.RTS-12.18,1,19/12/18,12:16,109630.0,109650.0,109580.0,109600.0,381
SPFB.RTS-12.18,1,19/12/18,12:17,109590.0,109620.0,109570.0,109610.0,404
SPFB.RTS-12.18,1,19/12/18,12:18,109610.0,109640.0,109580.0,109610.0,303
SPFB.RTS-12.18,1,19/12/18,12:19,109600.0,109650.0,109580.0,109600.0,199
SPFB.RTS-12.18,1,19/12/18,12:20,109600.0,109660.0,109600.0,109650.0,259
SPFB.RTS-12.18,1,19/12/18,12:21,109640.0,109650.0,109610.0,109640.0,388
SPFB.RTS-12.18,1,19/12/18,12:22,109640.0,109650.0,109580.0,109600.0,316
SPFB.RTS-12.18,1,19/12/18,12:23,109600.0,109600.0,109530.0,109570.0,554
SPFB.RTS-12.18,1,19/12/18,12:24,109570.0,109630.0,109560.0,109630.0,288
SPFB.RTS-12.18,1,19/12/18,12:25,109620.0,109640.0,109580.0,109630.0,153
SPFB.RTS-12.18,1,19/12/18,12:26,109620.0,109700.0,109620.0,109640.0,675
SPFB.RTS-12.18,1,19/12/18,12:27,109630.0,109630.0,109570.0,109620.0,236
SPFB.RTS-12.18,1,19/12/18,12:28,109620.0,109630.0,109590.0,109610.0,219
SPFB.RTS-12.18,1,19/12/18,12:29,109600.0,109610.0,109560.0,109580.0,189
SPFB.RTS-12.18,1,19/12/18,12:30,109580.0,109600.0,109560.0,109590.0,248
SPFB.RTS-12.18,1,19/12/18,12:31,109580.0,109580.0,109500.0,109540.0,460
SPFB.RTS-12.18,1,19/12/18,12:32,109540.0,109540.0,109470.0,109480.0,505
SPFB.RTS-12.18,1,19/12/18,12:33,109470.0,109510.0,109460.0,109500.0,693
SPFB.RTS-12.18,1,19/12/18,12:34,109490.0,109550.0,109490.0,109540.0,1283
SPFB.RTS-12.18,1,19/12/18,12:35,109530.0,109550.0,109510.0,109550.0,169
SPFB.RTS-12.18,1,19/12/18,12:36,109550.0,109550.0,109500.0,109510.0,255
SPFB.RTS-12.18,1,19/12/18,12:37,109510.0,109530.0,109420.0,109460.0,878
SPFB.RTS-12.18,1,19/12/18,12:38,109450.0,109460.0,109370.0,109450.0,767
SPFB.RTS-12.18,1,19/12/18,12:39,109450.0,109470.0,109400.0,109430.0,355
SPFB.RTS-12.18,1,19/12/18,12:40,109420.0,109520.0,109400.0,109500.0,949
SPFB.RTS-12.18,1,19/12/18,12:41,109480.0,109540.0,109470.0,109480.0,681
SPFB.RTS-12.18,1,19/12/18,12:42,109490.0,109530.0,109430.0,109480.0,454
SPFB.RTS-12.18,1,19/12/18,12:43,109480.0,109550.0,109470.0,109550.0,666
SPFB.RTS-12.18,1,19/12/18,12:44,109550.0,109550.0,109470.0,109510.0,546
SPFB.RTS-12.18,1,19/12/18,12:45,109500.0,109500.0,109380.0,109410.0,436
SPFB.RTS-12.18,1,19/12/18,12:46,109410.0,109500.0,109380.0,109500.0,299
SPFB.RTS-12.18,1,19/12/18,12:47,109490.0,109500.0,109430.0,109450.0,217
SPFB.RTS-12.18,1,19/12/18,12:48,109420.0,109490.0,109420.0,109490.0,329
SPFB.RTS-12.18,1,19/12/18,12:49,109480.0,109500.0,109450.0,109470.0,278
SPFB.RTS-12.18,1,19/12/18,12:50,109470.0,109580.0,109450.0,109530.0,1049
SPFB.RTS-12.18,1,19/12/18,12:51,109520.0,109600.0,109520.0,109570.0,992
SPFB.RTS-12.18,1,19/12/18,12:52,109570.0,109600.0,109540.0,109570.0,464
SPFB.RTS-12.18,1,19/12/18,12:53,109570.0,109590.0,109540.0,109580.0,491
SPFB.RTS-12.18,1,19/12/18,12:54,109580.0,109610.0,109530.0,109610.0,628
SPFB.RTS-12.18,1,19/12/18,12:55,109600.0,109610.0,109560.0,109570.0,978
SPFB.RTS-12.18,1,19/12/18,12:56,109570.0,109590.0,109550.0,109590.0,278
SPFB.RTS-12.18,1,19/12/18,12:57,109590.0,109600.0,109540.0,109600.0,297
SPFB.RTS-12.18,1,19/12/18,12:58,109600.0,109640.0,109540.0,109570.0,434
SPFB.RTS-12.18,1,19/12/18,12:59,109560.0,109570.0,109480.0,109500.0,687
SPFB.RTS-12.18,1,19/12/18,13:00,109500.0,109500.0,109380.0,109440.0,741
SPFB.RTS-12.18,1,19/12/18,13:01,109430.0,109510.0,109420.0,109490.0,649
SPFB.RTS-12.18,1,19/12/18,13:02,109490.0,109500.0,109420.0,109490.0,271
SPFB.RTS-12.18,1,19/12/18,13:03,109490.0,109550.0,109460.0,109550.0,216
SPFB.RTS-12.18,1,19/12/18,13:04,109550.0,109550.0,109510.0,109520.0,201
SPFB.RTS-12.18,1,19/12/18,13:05,109520.0,109560.0,109500.0,109550.0,383
SPFB.RTS-12.18,1,19/12/18,13:06,109540.0,109580.0,109520.0,109570.0,401
SPFB.RTS-12.18,1,19/12/18,13:07,109560.0,109560.0,109490.0,109510.0,281
SPFB.RTS-12.18,1,19/12/18,13:08,109500.0,109520.0,109460.0,109510.0,229
SPFB.RTS-12.18,1,19/12/18,13:09,109510.0,109570.0,109510.0,109570.0,214
SPFB.RTS-12.18,1,19/12/18,13:10,109570.0,109630.0,109570.0,109630.0,424
SPFB.RTS-12.18,1,19/12/18,13:11,109630.0,109640.0,109560.0,109640.0,321
SPFB.RTS-12.18,1,19/12/18,13:12,109620.0,109640.0,109590.0,109640.0,538
SPFB.RTS-12.18,1,19/12/18,13:13,109640.0,109700.0,109630.0,109680.0,409
SPFB.RTS-12.18,1,19/12/18,13:14,109680.0,109700.0,109640.0,109690.0,564
SPFB.RTS-12.18,1,19/12/18,13:15,109670.0,109760.0,109670.0,109740.0,729
SPFB.RTS-12.18,1,19/12/18,13:16,109730.0,109760.0,109720.0,109740.0,338
SPFB.RTS-12.18,1,19/12/18,13:17,109740.0,109810.0,109740.0,109800.0,907
SPFB.RTS-12.18,1,19/12/18,13:18,109810.0,109820.0,109710.0,109760.0,636
SPFB.RTS-12.18,1,19/12/18,13:19,109750.0,109750.0,109700.0,109740.0,349
SPFB.RTS-12.18,1,19/12/18,13:20,109750.0,109760.0,109690.0,109710.0,368
SPFB.RTS-12.18,1,19/12/18,13:21,109700.0,109710.0,109620.0,109650.0,695
SPFB.RTS-12.18,1,19/12/18,13:22,109650.0,109690.0,109630.0,109680.0,251
SPFB.RTS-12.18,1,19/12/18,13:23,109690.0,109700.0,109610.0,109640.0,323
SPFB.RTS-12.18,1,19/12/18,13:24,109640.0,109700.0,109620.0,109650.0,360
SPFB.RTS-12.18,1,19/12/18,13:25,109640.0,109660.0,109590.0,109660.0,454
SPFB.RTS-12.18,1,19/12/18,13:26,109650.0,109660.0,109480.0,109510.0,1359
SPFB.RTS-12.18,1,19/12/18,13:27,109500.0,109580.0,109480.0,109580.0,289
SPFB.RTS-12.18,1,19/12/18,13:28,109580.0,109620.0,109570.0,109610.0,467
SPFB.RTS-12.18,1,19/12/18,13:29,109600.0,109680.0,109590.0,109650.0,599
SPFB.RTS-12.18,1,19/12/18,13:30,109660.0,109700.0,109640.0,109650.0,367
SPFB.RTS-12.18,1,19/12/18,13:31,109650.0,109650.0,109570.0,109590.0,994
SPFB.RTS-12.18,1,19/12/18,13:32,109580.0,109580.0,109500.0,109550.0,721
SPFB.RTS-12.18,1,19/12/18,13:33,109550.0,109580.0,109540.0,109570.0,127
SPFB.RTS-12.18,1,19/12/18,13:34,109570.0,109580.0,109520.0,109560.0,524
SPFB.RTS-12.18,1,19/12/18,13:35,109550.0,109600.0,109540.0,109570.0,296
SPFB.RTS-12.18,1,19/12/18,13:36,109560.0,109570.0,109540.0,109560.0,268
SPFB.RTS-12.18,1,19/12/18,13:37,109560.0,109570.0,109540.0,109560.0,159
SPFB.RTS-12.18,1,19/12/18,13:38,109540.0,109570.0,109520.0,109550.0,297
SPFB.RTS-12.18,1,19/12/18,13:39,109550.0,109550.0,109390.0,109440.0,1181
SPFB.RTS-12.18,1,19/12/18,13:40,109440.0,109470.0,109380.0,109460.0,1464
SPFB.RTS-12.18,1,19/12/18,13:41,109460.0,109480.0,109440.0,109460.0,391
SPFB.RTS-12.18,1,19/12/18,13:42,109450.0,109480.0,109330.0,109410.0,1026
SPFB.RTS-12.18,1,19/12/18,13:43,109400.0,109410.0,109360.0,109410.0,299
SPFB.RTS-12.18,1,19/12/18,13:44,109410.0,109440.0,109360.0,109440.0,245
SPFB.RTS-12.18,1,19/12/18,13:45,109430.0,109460.0,109420.0,109430.0,235
SPFB.RTS-12.18,1,19/12/18,13:46,109430.0,109450.0,109410.0,109440.0,207
SPFB.RTS-12.18,1,19/12/18,13:47,109420.0,109430.0,109370.0,109390.0,560
SPFB.RTS-12.18,1,19/12/18,13:48,109380.0,109390.0,109300.0,109360.0,785
SPFB.RTS-12.18,1,19/12/18,13:49,109350.0,109360.0,109270.0,109360.0,941
SPFB.RTS-12.18,1,19/12/18,13:50,109360.0,109420.0,109330.0,109360.0,526
SPFB.RTS-12.18,1,19/12/18,13:51,109350.0,109350.0,109280.0,109330.0,426
SPFB.RTS-12.18,1,19/12/18,13:52,109320.0,109350.0,109290.0,109330.0,317
SPFB.RTS-12.18,1,19/12/18,13:53,109340.0,109390.0,109320.0,109390.0,240
SPFB.RTS-12.18,1,19/12/18,13:54,109380.0,109430.0,109380.0,109400.0,420
SPFB.RTS-12.18,1,19/12/18,13:55,109400.0,109420.0,109380.0,109410.0,159
SPFB.RTS-12.18,1,19/12/18,13:56,109410.0,109450.0,109390.0,109400.0,482
SPFB.RTS-12.18,1,19/12/18,13:57,109400.0,109410.0,109350.0,109390.0,330
SPFB.RTS-12.18,1,19/12/18,13:58,109390.0,109410.0,109360.0,109410.0,446
SPFB.RTS-12.18,1,19/12/18,13:59,109410.0,109450.0,109390.0,109430.0,606
SPFB.RTS-12.18,1,19/12/18,14:00,109410.0,109420.0,109320.0,109360.0,397
SPFB.RTS-12.18,1,19/12/18,14:06,109360.0,109460.0,109330.0,109370.0,791
SPFB.RTS-12.18,1,19/12/18,14:07,109370.0,109490.0,109370.0,109490.0,942
SPFB.RTS-12.18,1,19/12/18,14:08,109490.0,109500.0,109420.0,109480.0,395
SPFB.RTS-12.18,1,19/12/18,14:09,109470.0,109510.0,109440.0,109490.0,460
SPFB.RTS-12.18,1,19/12/18,14:10,109490.0,109550.0,109450.0,109520.0,1005
SPFB.RTS-12.18,1,19/12/18,14:11,109520.0,109540.0,109490.0,109540.0,274
SPFB.RTS-12.18,1,19/12/18,14:12,109530.0,109540.0,109480.0,109490.0,321
SPFB.RTS-12.18,1,19/12/18,14:13,109490.0,109520.0,109450.0,109520.0,470
SPFB.RTS-12.18,1,19/12/18,14:14,109510.0,109570.0,109510.0,109570.0,300
SPFB.RTS-12.18,1,19/12/18,14:15,109570.0,109580.0,109480.0,109520.0,579
SPFB.RTS-12.18,1,19/12/18,14:16,109500.0,109500.0,109450.0,109470.0,383
SPFB.RTS-12.18,1,19/12/18,14:17,109460.0,109480.0,109430.0,109470.0,229
SPFB.RTS-12.18,1,19/12/18,14:18,109460.0,109490.0,109410.0,109480.0,343
SPFB.RTS-12.18,1,19/12/18,14:19,109470.0,109480.0,109430.0,109480.0,352
SPFB.RTS-12.18,1,19/12/18,14:20,109480.0,109520.0,109470.0,109490.0,430
SPFB.RTS-12.18,1,19/12/18,14:21,109480.0,109570.0,109480.0,109550.0,385
SPFB.RTS-12.18,1,19/12/18,14:22,109540.0,109560.0,109510.0,109530.0,185
SPFB.RTS-12.18,1,19/12/18,14:23,109530.0,109550.0,109490.0,109540.0,160
SPFB.RTS-12.18,1,19/12/18,14:24,109550.0,109570.0,109470.0,109500.0,311
SPFB.RTS-12.18,1,19/12/18,14:25,109490.0,109490.0,109440.0,109450.0,218
SPFB.RTS-12.18,1,19/12/18,14:26,109440.0,109480.0,109360.0,109430.0,798
SPFB.RTS-12.18,1,19/12/18,14:27,109420.0,109460.0,109400.0,109460.0,471
SPFB.RTS-12.18,1,19/12/18,14:28,109450.0,109450.0,109360.0,109400.0,582
SPFB.RTS-12.18,1,19/12/18,14:29,109410.0,109460.0,109380.0,109460.0,250
SPFB.RTS-12.18,1,19/12/18,14:30,109440.0,109490.0,109440.0,109470.0,308
SPFB.RTS-12.18,1,19/12/18,14:31,109460.0,109480.0,109420.0,109450.0,370
SPFB.RTS-12.18,1,19/12/18,14:32,109450.0,109460.0,109410.0,109420.0,308
SPFB.RTS-12.18,1,19/12/18,14:33,109420.0,109440.0,109390.0,109410.0,229
SPFB.RTS-12.18,1,19/12/18,14:34,109410.0,109410.0,109200.0,109220.0,1295
SPFB.RTS-12.18,1,19/12/18,14:35,109220.0,109240.0,109150.0,109190.0,1113
SPFB.RTS-12.18,1,19/12/18,14:36,109190.0,109250.0,109150.0,109250.0,883
SPFB.RTS-12.18,1,19/12/18,14:37,109240.0,109320.0,109240.0,109270.0,609
SPFB.RTS-12.18,1,19/12/18,14:38,109260.0,109260.0,109070.0,109100.0,1462
SPFB.RTS-12.18,1,19/12/18,14:39,109100.0,109120.0,109000.0,109080.0,1534
SPFB.RTS-12.18,1,19/12/18,14:40,109080.0,109100.0,109000.0,109100.0,1027
SPFB.RTS-12.18,1,19/12/18,14:41,109090.0,109090.0,108900.0,109030.0,3864
SPFB.RTS-12.18,1,19/12/18,14:42,109030.0,109120.0,108990.0,109120.0,808
